Ord_id,Order_Date,Order_Priority
Ord_3989,27-12-2009,MEDIUM
Ord_4014,27-12-2009,HIGH
Ord_2974,27-12-2010,LOW
Ord_596,27-12-2011,NOT SPECIFIED
Ord_1270,27-12-2011,HIGH
Ord_2113,27-12-2011,LOW
Ord_2116,27-12-2011,HIGH
Ord_3240,27-12-2011,MEDIUM
Ord_4800,27-12-2011,CRITICAL
Ord_5229,27-12-2011,CRITICAL
Ord_5445,27-12-2011,HIGH
Ord_420,27-12-2008,MEDIUM
Ord_578,27-12-2008,HIGH
Ord_858,27-12-2008,NOT SPECIFIED
Ord_2410,27-12-2008,MEDIUM
Ord_2905,27-12-2008,NOT SPECIFIED
Ord_3145,27-12-2008,MEDIUM
Ord_4589,27-12-2008,LOW
Ord_5215,27-12-2008,HIGH
Ord_2097,27-12-2009,HIGH
Ord_3889,27-12-2009,NOT SPECIFIED
Ord_5341,27-12-2009,CRITICAL
Ord_3634,27-12-2010,CRITICAL
Ord_1024,27-12-2011,MEDIUM
Ord_4518,27-12-2011,MEDIUM
Ord_4633,27-12-2011,HIGH
Ord_260,27-12-2008,NOT SPECIFIED
Ord_1254,27-12-2008,NOT SPECIFIED
Ord_3136,27-12-2008,LOW
Ord_3834,27-12-2008,CRITICAL
Ord_3871,27-12-2009,MEDIUM
Ord_4592,27-12-2009,NOT SPECIFIED
Ord_206,27-12-2011,MEDIUM
Ord_528,27-12-2011,HIGH
Ord_1088,27-12-2011,HIGH
Ord_1378,27-12-2011,HIGH
Ord_1921,27-12-2011,LOW
Ord_2516,27-12-2011,LOW
Ord_3023,27-12-2011,CRITICAL
Ord_3385,27-12-2011,HIGH
Ord_394,27-12-2008,CRITICAL
Ord_1902,27-12-2008,NOT SPECIFIED
Ord_4531,27-12-2008,CRITICAL
Ord_3549,27-12-2009,CRITICAL
Ord_4183,27-12-2009,CRITICAL
Ord_5150,27-12-2009,LOW
Ord_65,27-12-2010,LOW
Ord_1973,27-12-2010,MEDIUM
Ord_5068,27-12-2010,NOT SPECIFIED
Ord_5319,27-12-2010,CRITICAL
Ord_2263,27-12-2011,MEDIUM
Ord_3816,27-12-2011,NOT SPECIFIED
Ord_5218,27-12-2011,HIGH
Ord_155,27-12-2009,NOT SPECIFIED
Ord_1555,27-12-2009,HIGH
Ord_1792,27-12-2009,NOT SPECIFIED
Ord_3799,27-12-2010,NOT SPECIFIED
Ord_4607,27-12-2010,MEDIUM
Ord_4888,27-12-2010,MEDIUM
Ord_106,27-12-2011,HIGH
Ord_1603,27-12-2011,LOW
Ord_1885,27-12-2011,LOW
Ord_3003,27-12-2011,HIGH
Ord_3293,27-12-2011,LOW
Ord_3778,27-12-2011,CRITICAL
Ord_119,27-12-2008,CRITICAL
Ord_266,27-12-2008,NOT SPECIFIED
Ord_1911,27-12-2008,MEDIUM
Ord_2852,27-12-2008,NOT SPECIFIED
Ord_3220,27-12-2008,NOT SPECIFIED
Ord_3690,27-12-2008,LOW
Ord_2379,27-12-2009,LOW
Ord_2540,27-12-2009,NOT SPECIFIED
Ord_2644,27-12-2009,LOW
Ord_4733,27-12-2009,CRITICAL
Ord_5446,27-12-2009,NOT SPECIFIED
Ord_795,27-12-2010,MEDIUM
Ord_1974,27-12-2010,CRITICAL
Ord_2061,27-12-2010,CRITICAL
Ord_2296,27-12-2010,LOW
Ord_3366,27-12-2010,MEDIUM
Ord_3470,27-12-2010,MEDIUM
Ord_3878,27-12-2010,CRITICAL
Ord_2856,27-12-2011,HIGH
Ord_3564,27-12-2011,CRITICAL
Ord_4198,27-12-2011,LOW
Ord_95,27-12-2008,HIGH
Ord_797,27-12-2008,MEDIUM
Ord_1954,27-12-2008,HIGH
Ord_4426,27-12-2008,LOW
Ord_232,27-12-2009,MEDIUM
Ord_1513,27-12-2009,CRITICAL
Ord_3561,27-12-2009,MEDIUM
Ord_3632,27-12-2009,CRITICAL
Ord_2041,27-12-2011,HIGH
Ord_4113,27-12-2011,MEDIUM
Ord_4694,27-12-2011,MEDIUM
Ord_1001,27-12-2008,MEDIUM
Ord_3864,27-12-2008,CRITICAL
Ord_4437,27-12-2008,NOT SPECIFIED
Ord_3282,27-12-2009,LOW
Ord_5455,27-12-2009,LOW
Ord_1206,27-12-2010,HIGH
Ord_3275,27-12-2010,HIGH
Ord_3476,27-12-2010,CRITICAL
Ord_2028,27-12-2011,LOW
Ord_4030,27-11-2008,NOT SPECIFIED
Ord_5398,27-11-2008,NOT SPECIFIED
Ord_1671,27-11-2009,MEDIUM
Ord_2926,27-11-2009,LOW
Ord_325,27-11-2010,CRITICAL
Ord_1216,27-11-2011,LOW
Ord_2232,27-11-2011,HIGH
Ord_4256,27-11-2011,NOT SPECIFIED
Ord_4486,27-11-2011,CRITICAL
Ord_4550,27-11-2011,MEDIUM
Ord_5397,27-11-2011,MEDIUM
Ord_669,27-11-2008,HIGH
Ord_985,27-11-2009,LOW
Ord_1611,27-11-2009,NOT SPECIFIED
Ord_2426,27-11-2009,HIGH
Ord_3088,27-11-2009,LOW
Ord_1127,27-11-2010,NOT SPECIFIED
Ord_5232,27-11-2010,NOT SPECIFIED
Ord_3326,27-11-2011,MEDIUM
Ord_1302,27-11-2008,NOT SPECIFIED
Ord_2205,27-11-2008,LOW
Ord_4669,27-11-2008,NOT SPECIFIED
Ord_1506,27-11-2009,CRITICAL
Ord_4332,27-11-2009,MEDIUM
Ord_5380,27-11-2010,NOT SPECIFIED
Ord_938,27-11-2011,HIGH
Ord_1684,27-11-2011,HIGH
Ord_2432,27-11-2011,LOW
Ord_4600,27-11-2011,MEDIUM
Ord_4244,28-12-2008,LOW
Ord_4499,28-12-2008,HIGH
Ord_5279,28-12-2008,MEDIUM
Ord_1333,28-12-2009,LOW
Ord_3575,28-12-2009,HIGH
Ord_4237,28-12-2009,MEDIUM
Ord_334,28-12-2010,NOT SPECIFIED
Ord_3569,28-12-2010,LOW
Ord_1530,28-12-2011,CRITICAL
Ord_3455,28-12-2011,NOT SPECIFIED
Ord_3540,28-12-2011,MEDIUM
Ord_3516,28-12-2008,CRITICAL
Ord_4679,28-12-2008,LOW
Ord_957,28-12-2009,LOW
Ord_1201,28-12-2009,LOW
Ord_2398,28-12-2010,CRITICAL
Ord_3356,28-12-2010,NOT SPECIFIED
Ord_4994,28-12-2010,HIGH
Ord_1288,28-12-2008,HIGH
Ord_1612,28-12-2008,NOT SPECIFIED
Ord_3109,28-12-2008,LOW
Ord_3227,28-12-2008,MEDIUM
Ord_3637,28-12-2008,CRITICAL
Ord_3811,28-12-2008,MEDIUM
Ord_2352,28-12-2009,LOW
Ord_3976,28-12-2009,NOT SPECIFIED
Ord_4377,28-12-2009,NOT SPECIFIED
Ord_4529,28-12-2009,MEDIUM
Ord_222,28-12-2010,LOW
Ord_422,28-12-2010,LOW
Ord_920,28-12-2011,HIGH
Ord_1444,28-12-2011,HIGH
Ord_2023,28-12-2011,MEDIUM
Ord_3406,28-12-2011,NOT SPECIFIED
Ord_3679,28-12-2011,NOT SPECIFIED
Ord_4534,28-12-2011,LOW
Ord_4626,28-12-2011,NOT SPECIFIED
Ord_5182,28-12-2011,MEDIUM
Ord_5378,28-12-2011,NOT SPECIFIED
Ord_550,28-12-2008,LOW
Ord_1204,28-12-2008,HIGH
Ord_2732,28-12-2008,CRITICAL
Ord_2981,28-12-2008,MEDIUM
Ord_378,28-12-2009,LOW
Ord_2632,28-12-2009,LOW
Ord_5075,28-12-2009,LOW
Ord_2092,28-12-2010,HIGH
Ord_2295,28-12-2010,LOW
Ord_2421,28-12-2010,CRITICAL
Ord_3417,28-12-2010,NOT SPECIFIED
Ord_3781,28-12-2010,LOW
Ord_2893,28-12-2011,NOT SPECIFIED
Ord_3774,28-12-2011,LOW
Ord_3963,28-12-2011,CRITICAL
Ord_4535,28-12-2011,MEDIUM
Ord_5497,28-12-2011,HIGH
Ord_2083,28-12-2008,MEDIUM
Ord_2323,28-12-2008,LOW
Ord_2405,28-12-2008,MEDIUM
Ord_2560,28-12-2008,CRITICAL
Ord_3284,28-12-2008,CRITICAL
Ord_593,28-12-2009,MEDIUM
Ord_4653,28-12-2009,NOT SPECIFIED
Ord_4810,28-12-2009,MEDIUM
Ord_4844,28-12-2009,NOT SPECIFIED
Ord_31,28-12-2010,NOT SPECIFIED
Ord_737,28-12-2010,MEDIUM
Ord_783,28-12-2010,LOW
Ord_908,28-12-2010,NOT SPECIFIED
Ord_3249,28-12-2010,MEDIUM
Ord_1140,28-12-2011,HIGH
Ord_1593,28-12-2011,CRITICAL
Ord_3587,28-12-2011,HIGH
Ord_5172,28-12-2011,LOW
Ord_535,28-12-2008,CRITICAL
Ord_4257,28-12-2008,LOW
Ord_594,28-12-2009,MEDIUM
Ord_925,28-12-2009,CRITICAL
Ord_2072,28-12-2009,LOW
Ord_3492,28-12-2009,MEDIUM
Ord_1898,28-12-2010,LOW
Ord_2851,28-12-2010,LOW
Ord_4312,28-12-2010,CRITICAL
Ord_147,28-12-2011,LOW
Ord_447,28-12-2011,HIGH
Ord_3361,28-12-2011,MEDIUM
Ord_3623,28-12-2011,CRITICAL
Ord_2020,28-12-2008,CRITICAL
Ord_5423,28-12-2008,CRITICAL
Ord_2423,28-12-2009,CRITICAL
Ord_4000,28-12-2009,LOW
Ord_5108,28-12-2009,HIGH
Ord_506,28-12-2010,LOW
Ord_2655,28-12-2010,MEDIUM
Ord_4205,28-12-2010,MEDIUM
Ord_524,28-12-2011,LOW
Ord_663,28-12-2011,MEDIUM
Ord_738,28-12-2011,MEDIUM
Ord_5022,28-12-2011,LOW
Ord_646,28-12-2008,MEDIUM
Ord_801,28-12-2008,NOT SPECIFIED
Ord_1723,28-12-2008,MEDIUM
Ord_3382,28-12-2008,LOW
Ord_4736,28-12-2008,MEDIUM
Ord_4,28-12-2009,NOT SPECIFIED
Ord_2136,28-12-2009,CRITICAL
Ord_2995,28-12-2009,LOW
Ord_3195,28-12-2009,MEDIUM
Ord_3357,28-12-2009,LOW
Ord_53,28-12-2010,HIGH
Ord_1654,28-12-2010,CRITICAL
Ord_3538,28-12-2010,HIGH
Ord_4750,28-12-2010,HIGH
Ord_114,28-12-2011,NOT SPECIFIED
Ord_207,28-12-2011,LOW
Ord_1245,28-12-2011,HIGH
Ord_2988,28-12-2011,NOT SPECIFIED
Ord_4094,28-12-2011,HIGH
Ord_4128,28-12-2011,HIGH
Ord_4772,28-12-2011,HIGH
Ord_5296,28-12-2011,CRITICAL
Ord_1131,28-12-2008,MEDIUM
Ord_1398,28-12-2008,HIGH
Ord_3205,28-12-2008,HIGH
Ord_5266,28-12-2008,LOW
Ord_1326,28-12-2009,LOW
Ord_1764,28-12-2009,LOW
Ord_5111,28-12-2009,CRITICAL
Ord_558,28-12-2010,MEDIUM
Ord_2795,28-12-2010,HIGH
Ord_4200,28-12-2010,LOW
Ord_5112,28-12-2010,LOW
Ord_1281,28-12-2011,HIGH
Ord_4627,28-12-2011,MEDIUM
Ord_1742,28-11-2008,HIGH
Ord_2357,28-11-2008,CRITICAL
Ord_3106,28-11-2008,CRITICAL
Ord_3652,28-11-2008,HIGH
Ord_2074,28-11-2009,NOT SPECIFIED
Ord_1406,28-11-2010,LOW
Ord_1516,28-11-2010,NOT SPECIFIED
Ord_2138,28-11-2010,LOW
Ord_4105,28-11-2010,NOT SPECIFIED
Ord_4775,28-11-2010,HIGH
Ord_4981,28-11-2010,LOW
Ord_901,28-11-2011,LOW
Ord_1838,28-11-2011,LOW
Ord_1915,28-11-2011,HIGH
Ord_2656,28-11-2011,NOT SPECIFIED
Ord_3002,28-11-2011,CRITICAL
Ord_5064,28-11-2011,LOW
Ord_5119,28-11-2011,HIGH
Ord_890,28-11-2008,CRITICAL
Ord_4074,28-11-2008,HIGH
Ord_4966,28-11-2008,NOT SPECIFIED
Ord_3726,28-11-2010,HIGH
Ord_4573,28-11-2010,CRITICAL
Ord_5014,28-11-2010,LOW
Ord_1066,28-11-2011,NOT SPECIFIED
Ord_3071,28-11-2011,NOT SPECIFIED
Ord_3155,28-11-2011,MEDIUM
Ord_3927,28-11-2011,NOT SPECIFIED
Ord_5421,28-11-2011,MEDIUM
Ord_1329,28-11-2008,HIGH
Ord_1804,28-11-2008,LOW
Ord_2439,28-11-2008,MEDIUM
Ord_2574,28-11-2008,HIGH
Ord_4081,28-11-2008,MEDIUM
Ord_4729,28-11-2008,CRITICAL
Ord_5244,28-11-2008,NOT SPECIFIED
Ord_316,28-11-2009,HIGH
Ord_618,28-11-2009,MEDIUM
Ord_876,28-11-2009,CRITICAL
Ord_1982,28-11-2009,CRITICAL
Ord_2356,28-11-2009,LOW
Ord_3597,28-11-2010,NOT SPECIFIED
Ord_3870,28-11-2011,CRITICAL
Ord_4371,28-11-2011,NOT SPECIFIED
Ord_4854,28-11-2011,MEDIUM
Ord_1159,29-12-2008,MEDIUM
Ord_4151,29-12-2008,CRITICAL
Ord_2438,29-12-2009,MEDIUM
Ord_2626,29-12-2009,CRITICAL
Ord_3671,29-12-2009,MEDIUM
Ord_4127,29-12-2009,CRITICAL
Ord_1728,29-12-2010,MEDIUM
Ord_2283,29-12-2010,NOT SPECIFIED
Ord_2608,29-12-2010,HIGH
Ord_5058,29-12-2010,CRITICAL
Ord_2339,29-12-2011,LOW
Ord_3201,29-12-2011,MEDIUM
Ord_332,29-12-2008,NOT SPECIFIED
Ord_1617,29-12-2008,NOT SPECIFIED
Ord_2005,29-12-2008,HIGH
Ord_250,29-12-2009,HIGH
Ord_468,29-12-2009,NOT SPECIFIED
Ord_3098,29-12-2009,HIGH
Ord_399,29-12-2010,LOW
Ord_1511,29-12-2011,MEDIUM
Ord_2520,29-12-2011,MEDIUM
Ord_3710,29-12-2011,HIGH
Ord_4601,29-12-2011,CRITICAL
Ord_4967,29-12-2011,MEDIUM
Ord_568,29-12-2008,MEDIUM
Ord_1860,29-12-2008,NOT SPECIFIED
Ord_4485,29-12-2008,HIGH
Ord_5353,29-12-2008,MEDIUM
Ord_38,29-12-2009,NOT SPECIFIED
Ord_1909,29-12-2009,MEDIUM
Ord_2664,29-12-2009,HIGH
Ord_3387,29-12-2009,CRITICAL
Ord_4654,29-12-2009,MEDIUM
Ord_404,29-12-2010,LOW
Ord_1404,29-12-2010,NOT SPECIFIED
Ord_2007,29-12-2010,LOW
Ord_2343,29-12-2010,MEDIUM
Ord_3983,29-12-2010,NOT SPECIFIED
Ord_1258,29-12-2011,HIGH
Ord_1320,29-12-2011,LOW
Ord_2542,29-12-2011,HIGH
Ord_2666,29-12-2011,MEDIUM
Ord_3093,29-12-2011,CRITICAL
Ord_3577,29-12-2011,LOW
Ord_5207,29-12-2011,MEDIUM
Ord_133,29-12-2008,LOW
Ord_3527,29-12-2008,MEDIUM
Ord_3624,29-12-2008,HIGH
Ord_3238,29-12-2009,LOW
Ord_4291,29-12-2009,HIGH
Ord_4347,29-12-2009,LOW
Ord_5159,29-12-2009,HIGH
Ord_770,29-12-2011,CRITICAL
Ord_4048,29-12-2011,LOW
Ord_4598,29-12-2011,HIGH
Ord_4807,29-12-2011,HIGH
Ord_5422,29-12-2011,LOW
Ord_1023,29-12-2008,HIGH
Ord_1504,29-12-2008,MEDIUM
Ord_2071,29-12-2008,HIGH
Ord_5290,29-12-2008,NOT SPECIFIED
Ord_2255,29-12-2009,NOT SPECIFIED
Ord_2662,29-12-2009,CRITICAL
Ord_1150,29-12-2010,MEDIUM
Ord_1250,29-12-2010,LOW
Ord_2011,29-12-2010,CRITICAL
Ord_5468,29-12-2010,CRITICAL
Ord_158,29-12-2011,LOW
Ord_349,29-12-2011,LOW
Ord_457,29-12-2011,LOW
Ord_2384,29-12-2011,HIGH
Ord_2953,29-12-2011,NOT SPECIFIED
Ord_4590,29-12-2011,NOT SPECIFIED
Ord_4884,29-12-2011,NOT SPECIFIED
Ord_1046,29-12-2008,CRITICAL
Ord_1929,29-12-2008,MEDIUM
Ord_151,29-12-2009,NOT SPECIFIED
Ord_1007,29-12-2009,HIGH
Ord_1441,29-12-2009,MEDIUM
Ord_4879,29-12-2009,MEDIUM
Ord_5006,29-12-2009,HIGH
Ord_5492,29-12-2009,HIGH
Ord_4103,29-12-2010,CRITICAL
Ord_5079,29-12-2010,HIGH
Ord_5193,29-12-2010,NOT SPECIFIED
Ord_337,29-12-2011,LOW
Ord_1690,29-12-2011,LOW
Ord_1908,29-12-2011,HIGH
Ord_2475,29-12-2011,LOW
Ord_3101,29-12-2011,CRITICAL
Ord_3680,29-12-2011,MEDIUM
Ord_3720,29-12-2011,NOT SPECIFIED
Ord_3924,29-12-2011,HIGH
Ord_2354,29-12-2008,LOW
Ord_4491,29-12-2008,LOW
Ord_3933,29-12-2009,HIGH
Ord_4413,29-12-2009,MEDIUM
Ord_4666,29-12-2009,LOW
Ord_1445,29-12-2011,CRITICAL
Ord_2994,29-12-2011,HIGH
Ord_3521,29-12-2011,HIGH
Ord_4027,29-12-2011,CRITICAL
Ord_5206,29-12-2011,MEDIUM
Ord_1328,29-12-2008,NOT SPECIFIED
Ord_1426,29-12-2008,LOW
Ord_2192,29-12-2008,HIGH
Ord_2515,29-12-2008,MEDIUM
Ord_4058,29-12-2008,HIGH
Ord_4576,29-12-2008,HIGH
Ord_410,29-12-2009,HIGH
Ord_1085,29-12-2009,NOT SPECIFIED
Ord_1265,29-12-2009,MEDIUM
Ord_1518,29-12-2009,LOW
Ord_1938,29-12-2009,NOT SPECIFIED
Ord_3935,29-12-2009,CRITICAL
Ord_4425,29-12-2009,CRITICAL
Ord_54,29-12-2010,CRITICAL
Ord_960,29-12-2010,CRITICAL
Ord_3661,29-12-2010,CRITICAL
Ord_4501,29-12-2010,HIGH
Ord_3344,29-12-2011,MEDIUM
Ord_5032,29-12-2011,CRITICAL
Ord_5451,29-12-2011,LOW
Ord_2183,29-11-2008,CRITICAL
Ord_3374,29-11-2008,MEDIUM
Ord_3633,29-11-2008,MEDIUM
Ord_4160,29-11-2008,MEDIUM
Ord_4843,29-11-2008,NOT SPECIFIED
Ord_727,29-11-2009,NOT SPECIFIED
Ord_1029,29-11-2009,HIGH
Ord_2545,29-11-2009,CRITICAL
Ord_2725,29-11-2009,NOT SPECIFIED
Ord_3743,29-11-2009,NOT SPECIFIED
Ord_761,29-11-2010,HIGH
Ord_889,29-11-2010,LOW
Ord_1116,29-11-2010,HIGH
Ord_4188,29-11-2010,LOW
Ord_156,29-11-2011,CRITICAL
Ord_1417,29-11-2011,CRITICAL
Ord_2157,29-11-2011,LOW
Ord_2337,29-11-2011,NOT SPECIFIED
Ord_2749,29-11-2011,NOT SPECIFIED
Ord_2944,29-11-2011,HIGH
Ord_4254,29-11-2011,NOT SPECIFIED
Ord_227,29-11-2008,MEDIUM
Ord_2402,29-11-2008,HIGH
Ord_2735,29-11-2008,CRITICAL
Ord_3021,29-11-2008,HIGH
Ord_1801,29-11-2009,MEDIUM
Ord_2586,29-11-2009,MEDIUM
Ord_2697,29-11-2009,LOW
Ord_3179,29-11-2009,HIGH
Ord_3394,29-11-2009,NOT SPECIFIED
Ord_4325,29-11-2009,MEDIUM
Ord_5395,29-11-2009,NOT SPECIFIED
Ord_2546,29-11-2010,CRITICAL
Ord_3030,29-11-2010,MEDIUM
Ord_4798,29-11-2010,MEDIUM
Ord_4953,29-11-2010,HIGH
Ord_69,29-11-2011,HIGH
Ord_477,29-11-2011,CRITICAL
Ord_3234,29-11-2008,LOW
Ord_881,29-11-2009,CRITICAL
Ord_990,29-11-2009,MEDIUM
Ord_3524,29-11-2009,MEDIUM
Ord_3562,29-11-2009,HIGH
Ord_1937,29-11-2010,HIGH
Ord_2019,29-11-2010,CRITICAL
Ord_4725,29-11-2010,CRITICAL
Ord_5044,29-11-2010,NOT SPECIFIED
Ord_611,29-11-2011,MEDIUM
Ord_2436,29-11-2011,MEDIUM
Ord_2548,29-11-2011,HIGH
Ord_3773,29-11-2011,CRITICAL
Ord_5118,29-11-2011,NOT SPECIFIED
Ord_35,30-12-2008,CRITICAL
Ord_128,30-12-2008,LOW
Ord_221,30-12-2008,CRITICAL
Ord_3530,30-12-2009,CRITICAL
Ord_4768,30-12-2009,NOT SPECIFIED
Ord_4526,30-12-2010,NOT SPECIFIED
Ord_904,30-12-2011,CRITICAL
Ord_1202,30-12-2011,MEDIUM
Ord_2362,30-12-2011,CRITICAL
Ord_2803,30-12-2011,HIGH
Ord_4199,30-12-2011,CRITICAL
Ord_2481,30-12-2008,CRITICAL
Ord_3546,30-12-2008,MEDIUM
Ord_4882,30-12-2008,MEDIUM
Ord_4952,30-12-2008,LOW
Ord_1264,30-12-2009,LOW
Ord_1330,30-12-2009,LOW
Ord_2455,30-12-2009,LOW
Ord_3654,30-12-2009,LOW
Ord_3891,30-12-2009,LOW
Ord_1179,30-12-2010,MEDIUM
Ord_4880,30-12-2010,MEDIUM
Ord_5179,30-12-2010,MEDIUM
Ord_2151,30-12-2011,CRITICAL
Ord_2615,30-12-2011,CRITICAL
Ord_3066,30-12-2011,CRITICAL
Ord_3409,30-12-2011,LOW
Ord_3687,30-12-2011,LOW
Ord_4320,30-12-2011,LOW
Ord_5396,30-12-2011,HIGH
Ord_4714,30-12-2008,CRITICAL
Ord_5076,30-12-2008,LOW
Ord_3139,30-12-2009,NOT SPECIFIED
Ord_3358,30-12-2009,LOW
Ord_5055,30-12-2009,HIGH
Ord_882,30-12-2010,NOT SPECIFIED
Ord_2483,30-12-2010,CRITICAL
Ord_2577,30-12-2010,HIGH
Ord_2647,30-12-2010,CRITICAL
Ord_4538,30-12-2010,MEDIUM
Ord_1681,30-12-2011,NOT SPECIFIED
Ord_2331,30-12-2011,CRITICAL
Ord_254,30-12-2008,CRITICAL
Ord_290,30-12-2008,NOT SPECIFIED
Ord_1055,30-12-2009,NOT SPECIFIED
Ord_2016,30-12-2009,MEDIUM
Ord_2858,30-12-2009,LOW
Ord_3771,30-12-2009,MEDIUM
Ord_11,30-12-2010,MEDIUM
Ord_224,30-12-2010,NOT SPECIFIED
Ord_979,30-12-2010,MEDIUM
Ord_827,30-12-2011,NOT SPECIFIED
Ord_2952,30-12-2011,HIGH
Ord_5212,30-12-2011,MEDIUM
Ord_5294,30-12-2011,HIGH
Ord_2742,30-12-2008,LOW
Ord_2756,30-12-2008,NOT SPECIFIED
Ord_3306,30-12-2008,CRITICAL
Ord_4226,30-12-2008,NOT SPECIFIED
Ord_4640,30-12-2008,HIGH
Ord_5199,30-12-2008,LOW
Ord_1823,30-12-2009,HIGH
Ord_2558,30-12-2009,NOT SPECIFIED
Ord_5198,30-12-2009,LOW
Ord_1166,30-12-2010,NOT SPECIFIED
Ord_3047,30-12-2010,MEDIUM
Ord_3261,30-12-2010,HIGH
Ord_4138,30-12-2010,LOW
Ord_274,30-12-2011,LOW
Ord_530,30-12-2011,HIGH
Ord_1076,30-12-2008,LOW
Ord_1474,30-12-2008,NOT SPECIFIED
Ord_1580,30-12-2008,HIGH
Ord_1457,30-12-2009,HIGH
Ord_2920,30-12-2009,NOT SPECIFIED
Ord_2963,30-12-2009,MEDIUM
Ord_3658,30-12-2009,NOT SPECIFIED
Ord_358,30-12-2010,MEDIUM
Ord_1450,30-12-2010,HIGH
Ord_3451,30-12-2010,LOW
Ord_5504,30-12-2010,HIGH
Ord_2376,30-12-2011,MEDIUM
Ord_2671,30-12-2011,MEDIUM
Ord_3721,30-12-2011,LOW
Ord_4554,30-12-2008,NOT SPECIFIED
Ord_84,30-12-2009,CRITICAL
Ord_202,30-12-2009,HIGH
Ord_414,30-12-2009,HIGH
Ord_2711,30-12-2009,LOW
Ord_3612,30-12-2009,HIGH
Ord_5093,30-12-2009,CRITICAL
Ord_1532,30-12-2010,CRITICAL
Ord_2854,30-12-2010,NOT SPECIFIED
Ord_3191,30-12-2010,MEDIUM
Ord_3677,30-12-2010,CRITICAL
Ord_291,30-12-2011,HIGH
Ord_777,30-12-2011,MEDIUM
Ord_1048,30-12-2011,CRITICAL
Ord_4251,30-12-2011,HIGH
Ord_4825,30-12-2011,HIGH
Ord_5314,30-12-2011,NOT SPECIFIED
Ord_5481,30-12-2011,CRITICAL
Ord_1873,30-12-2008,NOT SPECIFIED
Ord_2078,30-12-2008,CRITICAL
Ord_2753,30-12-2008,HIGH
Ord_3085,30-12-2008,LOW
Ord_3226,30-12-2008,CRITICAL
Ord_5282,30-12-2008,MEDIUM
Ord_107,30-12-2009,MEDIUM
Ord_513,30-12-2009,CRITICAL
Ord_1463,30-12-2009,LOW
Ord_1562,30-12-2009,LOW
Ord_3239,30-12-2009,NOT SPECIFIED
Ord_2628,30-12-2010,HIGH
Ord_3507,30-12-2010,MEDIUM
Ord_2557,30-12-2011,LOW
Ord_2676,30-12-2011,NOT SPECIFIED
Ord_3129,30-12-2011,LOW
Ord_3294,30-12-2011,CRITICAL
Ord_3715,30-12-2011,LOW
Ord_4662,30-12-2011,MEDIUM
Ord_2166,30-11-2008,HIGH
Ord_3309,30-11-2008,LOW
Ord_3430,30-11-2008,CRITICAL
Ord_5292,30-11-2008,MEDIUM
Ord_2200,30-11-2009,HIGH
Ord_2668,30-11-2009,CRITICAL
Ord_4343,30-11-2009,NOT SPECIFIED
Ord_5043,30-11-2009,LOW
Ord_5286,30-11-2009,LOW
Ord_1925,30-11-2010,HIGH
Ord_3300,30-11-2010,LOW
Ord_4517,30-11-2010,MEDIUM
Ord_5345,30-11-2010,NOT SPECIFIED
Ord_415,30-11-2011,HIGH
Ord_584,30-11-2011,HIGH
Ord_1056,30-11-2011,NOT SPECIFIED
Ord_1401,30-11-2011,CRITICAL
Ord_1956,30-11-2011,LOW
Ord_2277,30-11-2011,LOW
Ord_4080,30-11-2011,HIGH
Ord_4480,30-11-2011,CRITICAL
Ord_1363,30-11-2008,LOW
Ord_2565,30-11-2008,LOW
Ord_2717,30-11-2008,LOW
Ord_1537,30-11-2009,HIGH
Ord_2018,30-11-2009,CRITICAL
Ord_2895,30-11-2009,MEDIUM
Ord_3709,30-11-2009,NOT SPECIFIED
Ord_887,30-11-2010,HIGH
Ord_2034,30-11-2010,NOT SPECIFIED
Ord_2876,30-11-2010,HIGH
Ord_2066,30-11-2011,HIGH
Ord_3421,30-11-2011,LOW
Ord_5167,30-11-2011,NOT SPECIFIED
Ord_2425,30-11-2008,LOW
Ord_430,30-11-2009,MEDIUM
Ord_1295,30-11-2009,NOT SPECIFIED
Ord_2429,30-11-2009,MEDIUM
Ord_4335,30-11-2009,LOW
Ord_4507,30-11-2009,NOT SPECIFIED
Ord_331,30-11-2010,HIGH
Ord_591,30-11-2010,MEDIUM
Ord_2010,30-11-2010,LOW
Ord_2214,30-11-2010,NOT SPECIFIED
Ord_3317,30-11-2010,NOT SPECIFIED
Ord_5278,30-11-2010,LOW
Ord_1468,30-11-2011,LOW
Ord_3440,30-11-2011,MEDIUM
Ord_3686,30-11-2011,LOW
Ord_4206,30-11-2011,NOT SPECIFIED
Ord_4758,30-11-2011,NOT SPECIFIED
Ord_945,31-12-2008,LOW
Ord_2873,31-12-2008,CRITICAL
Ord_3032,31-12-2008,NOT SPECIFIED
Ord_3173,31-12-2008,LOW
Ord_3278,31-12-2008,NOT SPECIFIED
Ord_612,31-12-2009,MEDIUM
Ord_913,31-12-2009,LOW
Ord_3918,31-12-2009,CRITICAL
Ord_4865,31-12-2009,MEDIUM
Ord_4870,31-12-2009,CRITICAL
Ord_470,31-12-2010,CRITICAL
Ord_1924,31-12-2010,HIGH
Ord_3706,31-12-2010,MEDIUM
Ord_5026,31-12-2010,HIGH
Ord_923,31-12-2011,LOW
Ord_1565,31-12-2011,NOT SPECIFIED
Ord_2549,31-12-2011,LOW
Ord_3928,31-12-2011,MEDIUM
Ord_267,31-12-2008,NOT SPECIFIED
Ord_3360,31-12-2008,CRITICAL
